Genes,ProtDesc,X1_vs_X1H,Diff_Abund,negLog10_sca_adjPval,sca.t,sca.P.Value,AveExpr,count,sca.adj.pval,P.Value,adj.P.Val,logFC
WDR59,GATOR complex protein WDR59,0.29,Non-significant,0.221,0.81917353621371,0.43159226625613,14.49,2,0.601585733671972,0.435676134901573,0.603221963236791,0.29
RHBDD2,Rhomboid domain-containing protein 2,-0.43,Non-significant,0.221,-0.818881827418675,0.431751180600824,14.71,2,0.601635862735794,0.443787288207534,0.611098297492199,-0.43
ZNF512B,Zinc finger protein 512B,-0.12,Non-significant,0.221,-0.818734255226975,0.431831588480466,18.68,7,0.601635862735794,0.444006220522719,0.611257516713106,-0.12
ACIN1,Apoptotic chromatin condensation inducer in the nucleus,-0.04,Non-significant,0.221,-0.8180243637143,0.43221852805728,20.09,29,0.601840716204954,0.524465380532231,0.681137325858036,-0.04
CDK7,Cyclin-dependent kinase 7,0.06,Non-significant,0.221,0.817656623161069,0.432419062980085,18.25,9,0.601840716204954,0.450247682399548,0.616550691219191,0.06
INTS11,Integrator complex subunit 11,-0.13,Non-significant,0.221,-0.818133742125051,0.432158894220773,17.64,3,0.601840716204954,0.402870406030783,0.573082237428034,-0.13
POLR3H,DNA-directed RNA polymerase III subunit RPC8,-0.2,Non-significant,0.221,-0.817848230503621,0.432314568613408,14.48,2,0.601840716204954,0.42042603204565,0.589353430849114,-0.2
TRIM41,E3 ubiquitin-protein ligase TRIM41,0.24,Non-significant,0.221,0.817531711060247,0.432487193730516,14.45,2,0.601840716204954,0.431301431881522,0.600049511507869,0.24
FTSJ3,pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3,-0.03,Non-significant,0.22,-0.817072154082194,0.432737911414829,20.1,21,0.602048018302737,0.526090030608159,0.682049673774864,-0.03
PPA2,"Inorganic pyrophosphatase 2, mitochondrial",0.04,Non-significant,0.22,0.815725650567539,0.4334730739085,20.14,17,0.602929049909871,0.499087881838819,0.660257639278118,0.04
OXSM,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial",-0.08,Non-significant,0.22,-0.815496598016559,0.433598214681298,16.96,11,0.602961371626144,0.457068874412179,0.62157585150468,-0.08
CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,0.07,Non-significant,0.22,0.815286760939151,0.433712878411792,20.59,11,0.602979112209251,0.46004809112023,0.624765791865596,0.07
WDR48,WD repeat-containing protein 48,-0.08,Non-significant,0.22,-0.815079577682933,0.433826111830753,16.72,5,0.602994856401824,0.406339067560006,0.576158222562318,-0.08
EMC7,ER membrane protein complex subunit 7,-0.06,Non-significant,0.219,-0.814406448232234,0.434194138425754,19.18,5,0.603364658775291,0.379409461370562,0.552811076811035,-0.06
CNN3,Calponin-3;Calponin-3;Calponin-2,-0.1,Non-significant,0.219,-0.81347483644063,0.43470383091909,19.39,1,0.603931102969772,0.231416584538876,0.394267760068105,-0.1
MRE11,Double-strand break repair protein MRE11,0.05,Non-significant,0.219,0.812992797421351,0.434967714913763,18.72,15,0.604155861301581,0.485878571963774,0.648678589871311,0.05
IMMP2L,Mitochondrial inner membrane protease subunit 2,0.34,Non-significant,0.218,0.811282634564623,0.435904774884213,14.82,1,0.604896248377158,0.442430908818971,0.609514246212305,0.34
METTL8,mRNA N(3)-methylcytidine methyltransferase METTL8,0.48,Non-significant,0.218,0.811293888753214,0.435898603919518,14.66,1,0.604896248377158,0.447879448043003,0.614587823300196,0.48
ORC4,Origin recognition complex subunit 4,-0.09,Non-significant,0.218,-0.811492395151428,0.43578976724766,17.07,6,0.604896248377158,0.434053932179417,0.602038705275577,-0.09
SEC14L1,SEC14-like protein 1,-0.27,Non-significant,0.218,-0.811273680847462,0.435909684482035,14.6,5,0.604896248377158,0.450168968885965,0.616550691219191,-0.27
SEH1L,Nucleoporin SEH1,0.11,Non-significant,0.218,0.810958750471838,0.436082393876909,18.2,5,0.604994026862759,0.43381810972182,0.602038705275577,0.11
COMMD3,COMM domain-containing protein 3,-0.35,Non-significant,0.218,-0.809734433999087,0.436754247577393,15.5,6,0.605784079445719,0.453322354662624,0.619159619584011,-0.35
B4GALT3,"Beta-1,4-galactosyltransferase 3",0.27,Non-significant,0.218,0.809522726145501,0.436870493746238,14.16,1,0.605803307123621,0.435779636467937,0.603221963236791,0.27
ACAT1,"Acetyl-CoA acetyltransferase, mitochondrial",-0.04,Non-significant,0.218,-0.808383213627286,0.43749653917777,22.05,21,0.60598800654717,0.524230651283954,0.681077598369064,-0.04
GLYATL1,Glycine N-acyltransferase-like protein 1,0.23,Non-significant,0.218,0.808608481580483,0.437372730271917,14.06,2,0.60598800654717,0.433991566343686,0.602038705275577,0.23
NONO,"Splicing factor, proline- and glutamine-rich;Non-POU domain-containing octamer-binding protein;Non-POU domain-containing octamer-binding protein;Paraspeckle component 1",0.08,Non-significant,0.218,0.808379144774982,0.437498775662594,21.14,1,0.60598800654717,0.0873470994437789,0.194957671598959,0.08
ORC5,Origin recognition complex subunit 5,0.11,Non-significant,0.218,0.808348241798518,0.437515762036423,16.54,3,0.60598800654717,0.384004934952447,0.556355827647803,0.11
UBE4B,Ubiquitin conjugation factor E4 B,-0.14,Non-significant,0.218,-0.808504597587865,0.437429822778136,16.99,10,0.60598800654717,0.456289003899686,0.62101734190147,-0.14
BCAP29,B-cell receptor-associated protein 29,0.23,Non-significant,0.217,0.807799658279431,0.437817373679503,15.41,2,0.60615552811645,0.435415479610087,0.603078977727735,0.23
EFNB1,Ephrin-B1,0.18,Non-significant,0.217,0.807569347850106,0.437944039665003,16.09,2,0.60615552811645,0.418631601870824,0.587952335217106,0.18
HNRNPD,Heterogeneous nuclear ribonucleoprotein D-like;Heterogeneous nuclear ribonucleoprotein D0,0.05,Non-significant,0.217,0.807595637074602,0.43792957990402,22.17,9,0.60615552811645,0.455682870623983,0.620832499535369,0.05
SUMF2,Inactive C-alpha-formylglycine-generating enzyme 2,-0.07,Non-significant,0.217,-0.806961125429466,0.438278666382522,19.36,12,0.606476816881521,0.468181120080687,0.63146288751252,-0.07
CYTH1,Cytohesin-1,-0.12,Non-significant,0.217,-0.806344961591397,0.438617835189074,17.01,2,0.606520619493749,0.366352529426251,0.54151309070045,-0.12
PEX6,Peroxisome assembly factor 2,-0.38,Non-significant,0.217,-0.806461767372824,0.438553525807111,13.66,3,0.606520619493749,0.45138398519197,0.617386505962405,-0.38
ZBED1,E3 SUMO-protein ligase ZBED1,0.36,Non-significant,0.217,0.806709642977254,0.43841707445607,15,1,0.606520619493749,0.446197217015349,0.613233040126756,0.36
MRPS33,"28S ribosomal protein S33, mitochondrial",0.16,Non-significant,0.217,0.805652969308698,0.43899895142296,18.63,3,0.606905793357395,0.42681406775304,0.595346260936996,0.16
ARL8B,ADP-ribosylation factor-like protein 8B,-0.07,Non-significant,0.216,-0.803956832377051,0.43993403065528,20.02,8,0.608056449284581,0.451752985620414,0.61746879554539,-0.07
CDAN1,Codanin-1,-0.44,Non-significant,0.216,-0.80310354171977,0.440404947607254,14.25,2,0.60851435033381,0.452656750690523,0.618561199500191,-0.44
QPCT,Glutaminyl-peptide cyclotransferase,0.18,Non-significant,0.216,0.802983887629845,0.440471009376324,14.27,1,0.60851435033381,0.413977440460826,0.584049717502791,0.18
TSPAN9,Tetraspanin-9,0.31,Non-significant,0.216,0.802687131167272,0.440634878767907,14.4,1,0.60859864091263,0.444539340879116,0.611706809298076,0.31
GTF2H1,General transcription factor IIH subunit 1,-0.3,Non-significant,0.215,-0.801886610065403,0.441077128928441,14.54,4,0.608929429933166,0.454248875014585,0.619734976587803,-0.3
SARS2,"Serine--tRNA ligase, mitochondrial",0.05,Non-significant,0.215,0.801881054997766,0.441080198866579,19.19,19,0.608929429933166,0.492694502572209,0.655036995747992,0.05
SLC39A1,Zinc transporter ZIP1,-0.31,Non-significant,0.215,-0.800940712558634,0.44160007088351,16.74,1,0.609078699164972,0.44603509082571,0.613194617196962,-0.31
TMEM214,Transmembrane protein 214,-0.04,Non-significant,0.215,-0.801087559795,0.441518859138871,19.87,21,0.609078699164972,0.522617500198673,0.679931343156454,-0.04
TMEM41A,Transmembrane protein 41A,-0.08,Non-significant,0.215,-0.801449765333549,0.441318588797228,18.93,2,0.609078699164972,0.191208692728435,0.344828355645886,-0.08
WBP11,WW domain-binding protein 11,-0.05,Non-significant,0.215,-0.801038730057681,0.441545862624858,19.87,9,0.609078699164972,0.459245333434139,0.624248710758052,-0.05
OGFOD3,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3,0.16,Non-significant,0.215,0.800681526955188,0.441743433827282,15.54,5,0.609134443709165,0.449828045108037,0.616419272019329,0.16
IER3IP1,Immediate early response 3-interacting protein 1,0.09,Non-significant,0.215,0.800231475086962,0.441992443392168,18.25,1,0.609297390505626,0.228138953661291,0.390369632392671,0.09
KIFAP3,E3 UFM1-protein ligase 1;Kinesin-associated protein 3,0.1,Non-significant,0.215,0.800095761453125,0.442067550691339,16.59,5,0.609297390505626,0.432195164083657,0.600813806249242,0.1
ZNF24,Zinc finger protein 24,0.17,Non-significant,0.214,0.798109805617386,0.443167592036051,15.56,2,0.610671318602076,0.419608535658828,0.58862581922553,0.17
G3BP2,Ras GTPase-activating protein-binding protein 2,-0.08,Non-significant,0.214,-0.797026719927923,0.443768284604118,18.21,7,0.6113566798609,0.450399406396778,0.616615753736634,-0.08
SGSH,N-sulphoglucosamine sulphohydrolase,0.07,Non-significant,0.214,0.796554737338881,0.444030219737227,18.93,6,0.611575142035655,0.432825836141103,0.601322017479902,0.07
COA7,Cytochrome c oxidase assembly factor 7,0.09,Non-significant,0.214,0.796335896290041,0.444151704030809,18.87,3,0.611600100709867,0.351328351219713,0.526147773770449,0.09
SDC2,Syndecan-2,0.44,Non-significant,0.213,0.795461076825192,0.444637557499755,14.48,1,0.612126670015368,0.455863673658453,0.620935855671516,0.44
MRPL37,"39S ribosomal protein L37, mitochondrial",0.03,Non-significant,0.213,0.795076873263782,0.444851045370071,19.62,20,0.612234719041502,0.548511028029336,0.70026561268657594,0.03
POLB,DNA polymerase beta,0.16,Non-significant,0.213,0.794947437563334,0.444922983248007,17.33,5,0.612234719041502,0.452906994414392,0.618760259974592,0.16
CAMLG,Calcium signal-modulating cyclophilin ligand,-0.3,Non-significant,0.213,-0.794756917419873,0.445028884615546,14.29,3,0.612238063303926,0.455384298709926,0.6205686078919,-0.3
OTUD4,OTU domain-containing protein 4,-0.35,Non-significant,0.213,-0.794304923402228,0.445280193612572,15.87,2,0.612441400652159,0.454704154098621,0.619907238643203,-0.35
CCNH,Cyclin-H,-0.11,Non-significant,0.213,-0.792599524351694,0.446229237134771,15.74,4,0.612967692361191,0.430572281153475,0.599316910746909,-0.11
ETFB,Electron transfer flavoprotein subunit beta,0.02,Non-significant,0.213,0.792840284514434,0.446095175129796,22.88,22,0.612967692361191,0.582934289072347,0.726349010860457,0.02
GSTA1,Glutathione S-transferase A1;Glutathione S-transferase A1;Glutathione S-transferase A1;Glutathione S-transferase A2,-0.18,Non-significant,0.213,-0.791942561631961,0.446595187049027,19.11,5,0.612967692361191,0.456996774523253,0.62157585150468,-0.18
MAGOH,Protein mago nashi homolog,-0.04,Non-significant,0.213,-0.79207538725762106,0.446521182897399,21.16,10,0.612967692361191,0.475560719910716,0.63836043096908,-0.04
MED20,Mediator of RNA polymerase II transcription subunit 20,-0.29,Non-significant,0.213,-0.792768228084729,0.446135295393091,16.99,1,0.612967692361191,0.448240773999285,0.614798483948486,-0.29
METTL15,12S rRNA N4-methylcytidine (m4C) methyltransferase,-0.17,Non-significant,0.213,-0.79203404700636,0.446544214865215,15.61,5,0.612967692361191,0.456120373315136,0.620999597079075,-0.17
NDUFA4,Cytochrome c oxidase subunit NDUFA4,0.05,Non-significant,0.213,0.793278695380505,0.445851123670737,21.69,7,0.612967692361191,0.433400952268223,0.601697192531928,0.05
NR2C2AP,Nuclear receptor 2C2-associated protein,-0.25,Non-significant,0.213,-0.793241431644854,0.445871863969637,14.52,2,0.612967692361191,0.446975524792454,0.614059479962143,-0.25
NUP205,Nuclear pore complex protein Nup205,0.04,Non-significant,0.213,0.792029772840597,0.446546596183311,19.46,41,0.612967692361191,0.522200541356835,0.679585206631774,0.04
ERLEC1,Endoplasmic reticulum lectin 1,0.04,Non-significant,0.212,0.791381633571685,0.446907798450889,18.35,13,0.613172294109924,0.506725508884279,0.666435838201439,0.04
HSPD1,"60 kDa heat shock protein, mitochondrial",0.02,Non-significant,0.212,0.791303215144874,0.446951513350702,25.15,57,0.613172294109924,0.601557405162745,0.741459029791745,0.02
SNX12,Sorting nexin-3;Sorting nexin-12,-0.19,Non-significant,0.212,-0.79028873866185,0.447517293397245,17.19,4,0.613806171773644,0.454000360203995,0.619538775675055,-0.19
NR2F6,Nuclear receptor subfamily 2 group F member 6,0.17,Non-significant,0.212,0.789805080138598,0.447787198207966,16.32,3,0.613974594527072,0.440588471411121,0.607117369664556,0.17
STK38,Serine/threonine-protein kinase 38;Serine/threonine-protein kinase 38;Serine/threonine-protein kinase 38-like,-0.18,Non-significant,0.212,-0.789696838239764,0.447847617032084,14.71,1,0.613974594527072,0.42228380609553,0.591020816519755,-0.18
ATXN7L1,Ataxin-7-like protein 1,-0.41,Non-significant,0.212,-0.78898849876672,0.448243132275758,14.29,1,0.614232193996215,0.458390726449548,0.623230222518836,-0.41
TMED5,Transmembrane emp24 domain-containing protein 5,-0.06,Non-significant,0.212,-0.78906334298164,0.448201330724171,20.1,4,0.614232193996215,0.304198223341325,0.47743790119645,-0.06
BLM,Bloom syndrome protein,-0.64,Non-significant,0.211,-0.786522351454448,0.449621939394133,14.61,1,0.614982204205984,0.464190636410371,0.628610222074759,-0.64
CCDC47,Coiled-coil domain-containing protein 47,-0.04,Non-significant,0.211,-0.786728814926676,0.449506400628782,20.07,17,0.614982204205984,0.516043343025725,0.674790820040489,-0.04
DDX51,ATP-dependent RNA helicase DDX51,-0.08,Non-significant,0.211,-0.786651520565598,0.449549652953806,17.22,11,0.614982204205984,0.47349003399607,0.63645921129664,-0.08
EPB41L2,Band 4.1-like protein 2 (Fragment),-0.34,Non-significant,0.211,-0.786742842292107,0.449498551497338,15.06,1,0.614982204205984,0.456343316306843,0.62101734190147,-0.34
LIMD1,LIM domain-containing protein 1,0.28,Non-significant,0.211,0.787694451916705,0.448966279725263,14.17,1,0.614982204205984,0.450744858135349,0.616945946237997,0.28
MTMR1,Myotubularin-related protein 1,0.22,Non-significant,0.211,0.787618534891904,0.449008727873698,14.24,6,0.614982204205984,0.463739976698198,0.628472741907007,0.22
SFSWAP,"Splicing factor, suppressor of white-apricot homolog",0.07,Non-significant,0.211,0.787079968662413,0.449309936558905,17.15,5,0.614982204205984,0.402542704959521,0.57283433988588,0.07
TCEAL4,Transcription elongation factor A protein-like 4,-0.47,Non-significant,0.211,-0.786766194531727,0.449485484752323,16.14,1,0.614982204205984,0.461603475917958,0.626590448957687,-0.47
CAAP1,Caspase activity and apoptosis inhibitor 1,-0.14,Non-significant,0.211,-0.785307384726222,0.45030223898266,16.51,4,0.615770360078669,0.447521953680281,0.614382227361072,-0.14
ATG7,Ubiquitin-like modifier-activating enzyme ATG7,0.23,Non-significant,0.21,0.783592879047727,0.45126339102605,15.51,5,0.616942117537232,0.464462536023789,0.628610222074759,0.23
ALKBH5,RNA demethylase ALKBH5,0.07,Non-significant,0.21,0.783290397029317,0.451433101422429,18.1,4,0.617031568749483,0.369231748255862,0.544401591878326,0.07
NUP107,Nuclear pore complex protein Nup107,0.05,Non-significant,0.208,0.780715207077833,0.452879622995125,19.08,25,0.618865757335371,0.514321750623898,0.673432573233371,0.05
ETHE1,"Persulfide dioxygenase ETHE1, mitochondrial",0.04,Non-significant,0.208,0.780444671907509,0.453031761716824,20.1,10,0.618930716711717,0.482585262046182,0.645250120358958,0.04
MEMO1,Protein MEMO1,-0.19,Non-significant,0.208,-0.780054136644992,0.453251442668643,16.91,3,0.619087900801098,0.451484098580248,0.617386505962405,-0.19
PRMT1,Protein arginine N-methyltransferase 1,0.06,Non-significant,0.208,0.779365407795777,0.453639030293359,20.95,19,0.619474300079807,0.49716187213447,0.658689385897819,0.06
PCBD1,Pterin-4-alpha-carbinolamine dehydratase;Pterin-4-alpha-carbinolamine dehydratase;Pterin-4-alpha-carbinolamine dehydratase 2,-0.1,Non-significant,0.208,-0.778927919193044,0.453885342521022,17.79,1,0.619524699353376,0.317907108143376,0.491779440231204,-0.1
TBC1D10A,TBC1 domain family member 10A,0.36,Non-significant,0.208,0.779029230952737,0.453828294833126,14.07,1,0.619524699353376,0.462094300219456,0.626925217261355,0.36
SCIN,Adseverin,-0.12,Non-significant,0.208,-0.778147529611398,0.45432492890251,17.79,1,0.619981689187304,0.359101340635605,0.533467896696178,-0.12
DVL2,Segment polarity protein dishevelled homolog DVL-2,0.38,Non-significant,0.208,0.777826793692158,0.454505676823123,14.6,1,0.620085333124838,0.463638595448328,0.628472741907007,0.38
BOD1L1,Biorientation of chromosomes in cell division protein 1-like 1,-0.08,Non-significant,0.207,-0.777291659076745,0.454807351348151,16.3,12,0.620310419221113,0.479394087032194,0.641468750106172,-0.08
RFT1,Protein RFT1 homolog,-0.09,Non-significant,0.207,-0.777162239408483,0.454880329389963,18.39,5,0.620310419221113,0.439420751890316,0.606321329406031,-0.09
DHX16,RNA helicase,-0.18,Non-significant,0.207,-0.776255512381051,0.455391834255005,16.94,1,0.6208648579002,0.432256950008961,0.600813806249242,-0.18
NXT1,NTF2-related export protein 1,0.58,Non-significant,0.207,0.775537757269138,0.455797000738693,14.76,2,0.621274096606967,0.470355810527345,0.633553442800448,0.58
DHX30,ATP-dependent RNA helicase DHX30,-0.02,Non-significant,0.206,-0.774646847331906,0.456300237088555,19.79,43,0.621707414101696,0.622532964148033,0.76043095558709894,-0.02
NAE1,NEDD8-activating enzyme E1 regulatory subunit,-0.14,Non-significant,0.206,-0.774602942427965,0.456325046382232,17.89,15,0.621707414101696,0.477607998548366,0.639804743855074,-0.14
EZH2,Histone-lysine N-methyltransferase EZH2,0.18,Non-significant,0.206,0.773747872061232,0.456808394517284,15.98,3,0.621936325439202,0.453934890022124,0.619538775675055,0.18
GABPB1,GA-binding protein subunit beta-1,-0.36,Non-significant,0.206,-0.773913197022409,0.456714914906446,15.85,1,0.621936325439202,0.464805384307799,0.628637487918627,-0.36
NSMCE1,Non-structural maintenance of chromosomes element 1 homolog,0.24,Non-significant,0.206,0.773898487147239,0.456723231800993,16.29,2,0.621936325439202,0.456616562155128,0.621246309099079,0.24
