"Genes","ProtDesc","logFC","Diff_Abund","negLog10_sca_adjPval","sca.t","sca.P.Value","AveExpr","count","sca.adj.pval","P.Value","adj.P.Val"
"ACOX3","Peroxisomal acyl-coenzyme A oxidase 3",0.16,"Non-significant",0.612,1.45732541105377,0.175114440757923,17.58,11,0.244260289006277,0.198014400403024,0.268604128194565
"KIF2A","Kinesin-like protein KIF2A;Kinesin-like protein KIF2A;Kinesin-like protein KIF2C",-0.4,"Non-significant",0.612,-1.45628811381684,0.175394664851351,17.06,1,0.244593502692775,0.1693883452223,0.235495967735044
"MPDU1","Mannose-P-dolichol utilization defect 1 protein",-0.12,"Non-significant",0.61,-1.45317202419772,0.176238788438772,20.9,3,0.245654867183089,0.0251072765673479,0.0457106939843069
"PJA2","E3 ubiquitin-protein ligase Praja-2",-0.44,"Non-significant",0.61,-1.45328992809354,0.176206785856711,13.98,1,0.245654867183089,0.17484084496945,0.242449796035677
"CCNB1","G2/mitotic-specific cyclin-B1",-0.61,"Non-significant",0.609,-1.45218744017375,0.176506228286832,14.48,1,0.245969701548089,0.185614030481812,0.254643686149057
"CDKN2AIPNL","CDKN2AIP N-terminal-like protein",-0.23,"Non-significant",0.609,-1.45143420630877,0.176711062174753,18.39,3,0.246197163854018,0.158116515390854,0.222001941634302
"LYRM2","LYR motif-containing protein 2",0.36,"Non-significant",0.608,1.45062050894684,0.17693256757858,16.73,2,0.246447740669128,0.171677349594814,0.238510184914889
"PARP4","Protein mono-ADP-ribosyltransferase PARP4",0.44,"Non-significant",0.608,1.45008642094137,0.177078086911065,14.93,5,0.246592384149864,0.193248299232403,0.263104046607945
"PDZD11","PDZ domain-containing protein 11",-0.36,"Non-significant",0.607,-1.44832368954669,0.177559094996548,16.17,3,0.247204038845783,0.181691851977051,0.250424106253951
"SLC1A2","Excitatory amino acid transporter 2",-0.37,"Non-significant",0.606,-1.44720551329332,0.177864799402543,14.02,2,0.247571399215443,0.174603590512786,0.242177553929713
"YY1","Transcriptional repressor protein YY1",-0.17,"Non-significant",0.605,-1.44521900535037,0.178409014422367,18.62,4,0.248270493494154,0.154451816187981,0.217282785635826
"VSIG2","V-set and immunoglobulin domain-containing protein 2",0.6,"Non-significant",0.604,1.44404487648843,0.178731343903194,14.3,1,0.248660560045896,0.187605850731906,0.256899749775674
"TCEA1","Transcription elongation factor A protein 1",0.1,"Non-significant",0.604,1.44351985363735,0.178875637885911,19.4,7,0.248802808972952,0.177013240129742,0.245002886981914
"BPNT2","Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase",0.08,"Non-significant",0.603,1.44216816641591,0.179247586178801,19.02,8,0.249261566961214,0.181956481972734,0.250730438712778
"WARS2","Tryptophan--tRNA ligase, mitochondrial",0.18,"Non-significant",0.603,1.44129959475679,0.179486943209908,16.94,5,0.249535771375241,0.177756701249359,0.245800599574961
"MAGT1","Magnesium transporter protein 1",0.11,"Non-significant",0.602,1.44037185547042,0.179742907480223,20.42,7,0.249832930129312,0.181668503712782,0.250424106253951
"TAX1BP1","Tax1-binding protein 1",-0.39,"Non-significant",0.602,-1.43952049970217,0.179978072226994,15.95,3,0.250101045882368,0.18648638913031,0.255662642373504
"NDUFB1","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1",0.15,"Non-significant",0.602,1.43914980852459,0.180080548191444,20.27,2,0.250184692098797,0.0289115764098642,0.0515892031414857
"DNAJB14","DnaJ homolog subfamily B member 14",-0.18,"Non-significant",0.602,-1.4387438369985,0.180192834515549,17.39,4,0.250281925311856,0.161412426960513,0.225893408307795
"CKS2","Cyclin-dependent kinases regulatory subunit 2;Cyclin-dependent kinases regulatory subunit 2;Cyclin-dependent kinases regulatory subunit 1",-0.5,"Non-significant",0.601,-1.43777642444773,0.180460649364835,14.66,1,0.250595086198482,0.184702650173146,0.253687460787953
"DIAPH1","Protein diaphanous homolog 1",0.1,"Non-significant",0.601,1.43674092616381,0.18074768990827,18.75,20,0.250820678076561,0.227683056558244,0.300848737305745
"FDXR","NADPH:adrenodoxin oxidoreductase, mitochondrial",-0.04,"Non-significant",0.601,-1.43670164894474,0.180758585249116,21.65,29,0.250820678076561,0.328459441950945,0.410490785503935
"MGAT5","Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A",0.38,"Non-significant",0.601,1.4365714618582,0.180794702632519,14.97,2,0.250820678076561,0.178130732433817,0.246146553902592
"PTER","Phosphotriesterase-related protein",0.42,"Non-significant",0.601,1.4364896549739,0.180817401208853,14.55,3,0.250820678076561,0.189403071317635,0.259061020107825
"ZNF830","Zinc finger protein 830",0.36,"Non-significant",0.601,1.43642604056084,0.180835053688459,16.75,5,0.250820678076561,0.195199073668232,0.265454589495501
"CHD8","Chromodomain-helicase-DNA-binding protein 8;Chromodomain-helicase-DNA-binding protein 8;Chromodomain-helicase-DNA-binding protein 7",-0.24,"Non-significant",0.6,-1.4359380103549,0.180970527091776,15,2,0.250949755988292,0.142374652718945,0.202458740720499
"SMIM12","Small integral membrane protein 12",-0.26,"Non-significant",0.599,-1.43427797917526,0.181431988442338,17.42,2,0.251530711249605,0.150548711336758,0.212434465863725
"TRMT112","Multifunctional methyltransferase subunit TRM112-like protein",-0.11,"Non-significant",0.599,-1.43308984273997,0.181762887836565,18.58,5,0.251930430388605,0.139319681061236,0.198831295909149
"SAT2","Thialysine N-epsilon-acetyltransferase",-0.58,"Non-significant",0.597,-1.43066479137236,0.182439871587112,13.86,1,0.252809536342141,0.190484320457165,0.260179068362199
"DNAJC1","DnaJ homolog subfamily C member 1",-0.34,"Non-significant",0.597,-1.43013932526165,0.182586845535271,16.2,4,0.252835564014088,0.192364927094715,0.262142624048694
"POMGNT2","Protein O-linked-mannose beta-1,4-N-acetylglucosaminyltransferase 2",0.51,"Non-significant",0.597,1.43034030019739,0.182530620502242,15.85,4,0.252835564014088,0.197974168236196,0.268604128194565
"SEH1L","Nucleoporin SEH1",-0.22,"Non-significant",0.597,-1.43023876821521,0.182559023386071,18.15,5,0.252835564014088,0.187990234425798,0.257307012976508
"THYN1","Thymocyte nuclear protein 1",0.1,"Non-significant",0.597,1.42945101510663,0.182779520188321,18.4,5,0.253043149497963,0.123534962606529,0.179112073938454
"FOXP4","Forkhead box protein P4",0.34,"Non-significant",0.597,1.42905994482366,0.182889067498575,16.32,2,0.253135581845396,0.175877825154516,0.243545305742868
"MORC2","ATPase MORC2",-0.19,"Non-significant",0.595,-1.42713138328548,0.183430119361531,16.98,7,0.253825073962155,0.197120557759129,0.267698494436715
"SRPK2","SRSF protein kinase 2;SRSF protein kinase 2;SRSF protein kinase 1",-0.22,"Non-significant",0.595,-1.4262150364413,0.183687675710526,18.53,3,0.254122042828895,0.160848911085529,0.225317946707641
"C1GALT1C1","C1GALT1-specific chaperone 1",-0.26,"Non-significant",0.593,-1.42279132909819,0.184652702472162,16.86,3,0.25539739142772,0.175544815212348,0.24319800318695
"FIBP","Acidic fibroblast growth factor intracellular-binding protein",0.49,"Non-significant",0.593,1.42239809474351,0.184763818006698,16.61,6,0.255491355724615,0.203097730717985,0.274367413848931
"CDC20","Cell division cycle protein 20 homolog",-0.53,"Non-significant",0.592,-1.42149639120455,0.185018825873292,14.04,2,0.255784203900062,0.193965145284014,0.263958547526567
"RBBP6","E3 ubiquitin-protein ligase RBBP6",0.26,"Non-significant",0.591,1.42021894004118,0.185380610883166,15.82,6,0.256224497686451,0.199190896867477,0.269890665620532
"HEATR5B","HEAT repeat-containing protein 5B",-0.37,"Non-significant",0.591,-1.41939843657931,0.185613302016449,15.19,5,0.256486199913902,0.200678990748497,0.271658107586103
"SNUPN","Snurportin-1",-0.47,"Non-significant",0.591,-1.41915343374481,0.185682831925554,14.05,1,0.256522371352674,0.1877352597919,0.257017476212094
"SEMA4C","Semaphorin-4C",-0.66,"Non-significant",0.591,-1.41882970539538,0.185774737530515,14.24,2,0.256589430898239,0.198738641258086,0.269463001907447
"RHOA","Rho-related GTP-binding protein RhoC;Rho-related GTP-binding protein RhoC;Transforming protein RhoA",0.19,"Non-significant",0.591,1.4184876143882,0.185871898321603,18.97,1,0.256663715838722,0.0764534192879192,0.119014701901241
"POGLUT1","Protein O-glucosyltransferase 1",0.22,"Non-significant",0.591,1.41830983579603,0.185922408128455,17.74,7,0.256673562504915,0.201263407848136,0.272386913137562
"CDC26","Anaphase-promoting complex subunit CDC26",0.54,"Non-significant",0.59,1.4176626189993,0.186106391704115,15.36,2,0.256867627644797,0.195371839144019,0.265614849977735
"XXYLT1","Xyloside xylosyltransferase 1",0.15,"Non-significant",0.59,1.41646581083221,0.18644701514031,17.2,6,0.257277749203641,0.189206858048907,0.258912344837045
"COG2","Conserved oligomeric Golgi complex subunit 2",0.1,"Non-significant",0.589,1.41613001012758,0.186542682577503,17.83,17,0.257349744185378,0.228831224235066,0.302298359856863
"KDM6A","Lysine-specific demethylase 6A",-0.51,"Non-significant",0.589,-1.41520415469173,0.186806669077607,14.01,1,0.257632868238131,0.191843073861935,0.261612230477315
"MRPL53","39S ribosomal protein L53, mitochondrial",-0.1,"Non-significant",0.589,-1.41510489239519,0.186834990300797,19.67,5,0.257632868238131,0.134857820283194,0.193209133805245
"TRAPPC12","Trafficking protein particle complex subunit 12",0.67,"Non-significant",0.589,1.41426752530673,0.187074050750897,16.02,4,0.2579024133954,0.204641153445513,0.276200206418134
"SIRT1","NAD-dependent protein deacetylase sirtuin-1",0.51,"Non-significant",0.588,1.41378764015591,0.18721117066556,14.53,1,0.258031329333361,0.192472540408542,0.262228879023104
"TECR","Very-long-chain enoyl-CoA reductase",0.06,"Non-significant",0.587,1.41237846435052,0.18761431525345,20.61,11,0.258526759048594,0.22727618836528,0.300445309775997
"PDIA3","Protein disulfide-isomerase A3 (Fragment)",-0.15,"Non-significant",0.587,-1.41098963741899,0.188012360015652,19.71,2,0.259014932296301,0.0506558763970855,0.0834439923835063
"CRLF3","Cytokine receptor-like factor 3",-0.47,"Non-significant",0.586,-1.41025734536392,0.188222527340772,14.12,1,0.259244109468191,0.190621173629481,0.260245843185426
"ACTR5","Actin-related protein 5",-0.43,"Non-significant",0.586,-1.40928943824195,0.188500622208132,14.32,1,0.259380966264295,0.187588455922674,0.256899749775674
"ARPC2","Actin-related protein 2/3 complex subunit 2",-0.06,"Non-significant",0.586,-1.40929870306107,0.188497958627342,20.47,15,0.259380966264295,0.259955735515494,0.337537434067408
"DCAF4","DDB1- and CUL4-associated factor 4",-0.37,"Non-significant",0.586,-1.40964248011543,0.188399147349308,14.11,1,0.259380966264295,0.17958995372349,0.247989207977104
"RAPGEF5","Rap guanine nucleotide exchange factor 5",-0.6,"Non-significant",0.586,-1.40899631211567,0.18858491074345,14.82,1,0.259380966264295,0.197881224129681,0.268546606232873
"RPL3","60S ribosomal protein L3",-0.05,"Non-significant",0.586,-1.40944199762616,0.188456766356101,21.29,19,0.259380966264295,0.280198216370104,0.359468068660725
"SDHC","Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",-0.22,"Non-significant",0.586,-1.40912937501558,0.188546644487109,16.4,1,0.259380966264295,0.11990475403967,0.174575893123211
"NCBP3","Nuclear cap-binding protein subunit 3",0.12,"Non-significant",0.585,1.40758959283048,0.188989858897618,18.11,5,0.25987752616714,0.159716991688316,0.223891362193738
"MAT2A","S-adenosylmethionine synthase isoform type-2;S-adenosylmethionine synthase isoform type-2;S-adenosylmethionine synthase isoform type-1",0.13,"Non-significant",0.585,1.40735954960177,0.18905615094712,19.7,3,0.259908281866661,0.0701213038845379,0.110084307531125
"CBS","Cystathionine beta-synthase-like protein",-0.61,"Non-significant",0.585,-1.406736466237,0.189235805352798,15.27,3,0.260094833977353,0.204297868817691,0.275925699565003
"RPL34","60S ribosomal protein L34",-0.12,"Non-significant",0.585,-1.40633427450143,0.189351846730765,21.05,7,0.260193886926599,0.193047051603281,0.262890541849624
"SH3KBP1","SH3 domain-containing kinase-binding protein 1",0.46,"Non-significant",0.584,1.4057553815176,0.189518976405456,14.52,4,0.26036307949642,0.204362205615596,0.275949605346299
"ARPC1B","Actin-related protein 2/3 complex subunit 1B;Actin-related protein 2/3 complex subunit 1B;Actin-related protein 2/3 complex subunit 1A",-0.15,"Non-significant",0.583,-1.40382496753123,0.190077202662369,19.24,1,0.261008774229111,0.0187634750938103,0.0356301290532977
"FXYD2","Sodium/potassium-transporting ATPase subunit gamma",0.39,"Non-significant",0.583,1.40393143475333,0.190046378772666,15.4,1,0.261008774229111,0.184906000829474,0.253907822443258
"ABCD4","Lysosomal cobalamin transporter ABCD4",0.57,"Non-significant",0.582,1.4010248491166,0.19088940299878,14.88,3,0.262063247689973,0.205162810129655,0.276372404384264
"SDHAF2","Succinate dehydrogenase assembly factor 2, mitochondrial",-0.78,"Non-significant",0.582,-1.40081564579783,0.190950202287519,15.61,1,0.262085907431048,0.20491776598559,0.276372404384264
"CASP4","Caspase-4 (Fragment)",-0.47,"Non-significant",0.581,-1.39995738125615,0.191199805461685,13.82,1,0.26236763657625,0.194014356660182,0.263964807624349
"MALT1","Mucosa-associated lymphoid tissue lymphoma translocation protein 1",0.53,"Non-significant",0.58,1.39887440991021,0.191515152995201,14.4,3,0.262739429694552,0.205006273376248,0.276372404384264
"BOD1L1","Biorientation of chromosomes in cell division protein 1-like 1",0.15,"Non-significant",0.58,1.39690571450978,0.192089540490137,16.33,12,0.263283254825142,0.217579312486929,0.28998913618871
"LRRK1","Leucine-rich repeat serine/threonine-protein kinase 1",-1.59,"Non-significant",0.58,-1.39714891003994,0.192018506776273,16.94,1,0.263283254825142,0.210809648354668,0.282591909677066
"SLC27A5","Bile acyl-CoA synthetase",-0.29,"Non-significant",0.58,-1.39693890472533,0.192079844822463,18.33,2,0.263283254825142,0.175243210414557,0.242893903964145
"TATDN1","Putative deoxyribonuclease TATDN1",0.24,"Non-significant",0.58,1.39733378483254,0.191964522543109,16.27,6,0.263283254825142,0.20506468708464,0.276372404384264
"MOSPD2","Motile sperm domain-containing protein 2",-0.53,"Non-significant",0.576,-1.39139416366751,0.193705353976584,14.7,3,0.265436447308812,0.207295850892454,0.278892576109743
"KDM4C","Lysine-specific demethylase 4C",-0.45,"Non-significant",0.575,-1.38922021487296,0.194345840663417,13.98,1,0.266252451772502,0.195942574842774,0.266220944970078
"HSPBP1","Hsp70-binding protein 1",0.26,"Non-significant",0.574,1.38851457962362,0.19455411857057,18.82,7,0.266476092495848,0.211628732608948,0.283497217760277
"KDM5B","Lysine-specific demethylase 5C;Lysine-specific demethylase 5B",0.26,"Non-significant",0.574,1.388243740749,0.194634110438113,16.6,4,0.266523960069964,0.198650665287408,0.269405451869263
"KIF3B","Kinesin-like protein KIF3B;Kinesin-like protein KIF3B;Kinesin-like protein KIFC3",0.36,"Non-significant",0.574,1.38784758708477,0.194751163884637,14.75,1,0.266560869004256,0.185219277641485,0.254161054221862
"NFATC2IP","NFATC2-interacting protein",0.56,"Non-significant",0.574,1.38786280760194,0.19474666550636,14.7,2,0.266560869004256,0.205588203796778,0.276846928053148
"KIN","DNA/RNA-binding protein KIN17",-0.2,"Non-significant",0.574,-1.38754573146231,0.194840394541547,18.03,5,0.26662132620313,0.197574533693913,0.268253445586711
"ALG13","N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase",1.45,"Non-significant",0.574,1.38706941869022,0.194981266196622,20.62,1,0.266752405106454,0.213570290161584,0.285774628422906
"LITAF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor",-0.73,"Non-significant",0.574,-1.38678651464329,0.195064977055925,15.76,1,0.266805240231139,0.208293712434435,0.279853291660888
"SMPDL3A","Acid sphingomyelinase-like phosphodiesterase 3a",0.29,"Non-significant",0.573,1.38586629693163,0.195337477949435,16.28,5,0.267116213780173,0.207792895392093,0.279243825127189
"MED13","Mediator of RNA polymerase II transcription subunit 13",0.48,"Non-significant",0.572,1.38442884974256,0.19576378728066,15.26,2,0.267637321936152,0.203035859323659,0.274346467142747
"LRCH4","Leucine-rich repeat and calponin homology domain-containing protein 4",0.26,"Non-significant",0.571,1.38177622071772,0.196552549203001,16.06,5,0.268650571576706,0.207205030409552,0.278833787794705
"STAT5B","Signal transducer and activator of transcription 5B",-0.28,"Non-significant",0.571,-1.38163123888058,0.196595736847581,16.3,9,0.268650571576706,0.216681505879274,0.289087817426756
"WFIKKN2","WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",0.21,"Non-significant",0.571,1.38128180548439,0.196699860052362,17.12,1,0.268730794719424,0.121135697503928,0.176194671123585
"NMD3","60S ribosomal export protein NMD3",0.37,"Non-significant",0.57,1.38073315647569,0.196863438802745,16.46,4,0.268892190072909,0.209094171145973,0.280673822747442
"IRF3","Interferon regulatory factor 3",-0.55,"Non-significant",0.57,-1.38030352698125,0.196991612150252,14.42,2,0.26900516249551,0.207547276682293,0.279077614475534
"WDR47","WD repeat-containing protein 47",0.46,"Non-significant",0.569,1.37784457916837,0.197726555560326,14.24,1,0.269946476522946,0.200028088229426,0.270962957429834
