"Genes","ProtDesc","logFC","Diff_Abund","negLog10_sca_adjPval","sca.t","sca.P.Value","AveExpr","count","sca.adj.pval","P.Value","adj.P.Val"
"ITM2C","Integral membrane protein 2C",0.19,"Non-significant",0.462,1.22997982229967,0.245802007262097,16.98,8,0.345219671723196,0.266151102994443,0.367025309507566
"KCT2","Keratinocyte-associated transmembrane protein 2",-0.26,"Non-significant",0.461,-1.22909698882248,0.246119271585585,18.54,3,0.345583229703823,0.243751466273647,0.341690932466517
"ABHD12","Lysophosphatidylserine lipase ABHD12",-0.07,"Non-significant",0.461,-1.22838676120547,0.246374745732782,19.09,16,0.345859874377431,0.312432847052187,0.416835435401981
"SLC25A51","Mitochondrial nicotinamide adenine dinucleotide transporter SLC25A52",-0.5,"Non-significant",0.46,-1.22689956653026,0.246910392232897,15.7,2,0.346529599345837,0.258033117499892,0.357884622056445
"F8","Coagulation factor VIII",-0.9,"Non-significant",0.46,-1.22668153774447,0.246988998896697,14.45,2,0.346557720292093,0.265234297031215,0.36616690049783
"CHD7","Chromodomain-helicase-DNA-binding protein 8;Chromodomain-helicase-DNA-binding protein 7",-0.32,"Non-significant",0.46,-1.22582294609584,0.247298745669635,14.38,3,0.34682784501712,0.253176899009911,0.352564770873533
"PIK3CB","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",-0.31,"Non-significant",0.46,-1.22593567271645,0.247258060438187,16.04,6,0.34682784501712,0.265821343353088,0.366806177383447
"BMP2K","BMP-2-inducible protein kinase",0.2,"Non-significant",0.46,1.22541609538295,0.247445630803446,15.97,2,0.346910489468863,0.194471647143573,0.285389071465407
"RMDN1","Regulator of microtubule dynamics protein 1",0.07,"Non-significant",0.46,1.22533495692722,0.247474932575303,19.21,9,0.346910489468863,0.273268195934223,0.37524435259754
"COX18","Cytochrome c oxidase assembly protein COX18, mitochondrial",-0.79,"Non-significant",0.46,-1.2251324593508,0.247548073300699,15.09,1,0.34693082655619,0.262627964789188,0.363161876059272
"AGA","N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase",0.16,"Non-significant",0.458,1.22243911797123,0.248522543598157,19.26,2,0.348214039893511,0.151061668344416,0.232587013165212
"ITPA","Inosine triphosphate pyrophosphatase",0.15,"Non-significant",0.458,1.22174837514324,0.248772955367719,19.16,8,0.348482380897442,0.268330935782778,0.36943539277758
"EPHA7","Ephrin type-A receptor 7",0.9,"Non-significant",0.457,1.22001047797863,0.249403883631829,18.37,1,0.349283498094564,0.266036460071661,0.367017424631388
"KDM6A","Lysine-specific demethylase 6A",-1.25,"Non-significant",0.457,-1.21958397301073,0.249558918691226,13.85,1,0.349335254766025,0.268549703251081,0.369572075748434
"TMX1","Thioredoxin-related transmembrane protein 1",-0.08,"Non-significant",0.457,-1.21971664463613,0.249510684110772,22.04,15,0.349335254766025,0.30164296031995,0.404996913141171
"MRPS16","28S ribosomal protein S16, mitochondrial",0.11,"Non-significant",0.456,1.21805150622296,0.25011661062128,19.82,6,0.350033109045911,0.246806820206164,0.344993138473866
"MAP2K3","Dual specificity mitogen-activated protein kinase kinase 3;Dual specificity mitogen-activated protein kinase kinase 3;Dual specificity mitogen-activated protein kinase kinase 6",-1.02,"Non-significant",0.455,-1.21722049425392,0.250419448575147,16.42,1,0.350374054674662,0.268155412560185,0.369337890157964
"C3orf33","Protein C3orf33",0.14,"Non-significant",0.455,1.21694413877161,0.250520223377743,17.94,4,0.350432189533358,0.226494693690798,0.321846566418937
"PHYHD1","Phytanoyl-CoA dioxygenase domain-containing protein 1",0.47,"Non-significant",0.455,1.21563175177158,0.250999237795809,15.45,2,0.351019260231104,0.260661535343833,0.36086436701672
"KIFC1","Kinesin-like protein KIFC1",-1.41,"Non-significant",0.454,-1.21471118691334,0.251335677163238,16.4,9,0.351406711194442,0.272838137546295,0.374827782647186
"DCTN5","Dynactin subunit 5",-0.27,"Non-significant",0.454,-1.21427828398334,0.251494015350865,16.58,1,0.351545024528956,0.21513671980494,0.308896862675523
"G6PC","Glucose-6-phosphatase",-0.48,"Non-significant",0.452,-1.21052872120945,0.252868798320135,14.37,1,0.353383249801663,0.257486119587689,0.35730427778863
"ARHGEF7","Rho guanine nucleotide exchange factor 7",-0.14,"Non-significant",0.452,-1.21026615976484,0.25296529183605,16.59,3,0.353434623800214,0.182483689681804,0.271295475338502
"SH3PXD2B","SH3 and PX domain-containing protein 2B",-0.26,"Non-significant",0.452,-1.20998029601931,0.253070382646436,14.89,1,0.353497982558773,0.212139343080909,0.305557082037424
"ABHD2","Monoacylglycerol lipase ABHD2",0.54,"Non-significant",0.451,1.20945376360704,0.253264040836927,14.91,2,0.353684996372928,0.266166233411689,0.367025309507566
"AJUBA","LIM domain-containing protein ajuba",0.21,"Non-significant",0.451,1.20806565344565,0.253775154948219,16.52,5,0.354315146726903,0.264142805188473,0.365171256612196
"SAP130","Histone deacetylase complex subunit SAP130",-0.27,"Non-significant",0.45,-1.2069857759869,0.254173345340751,17.48,3,0.354787375414302,0.254330389703973,0.353837976928853
"AMPD2","AMP deaminase 2",0.12,"Non-significant",0.45,1.20651681810657,0.25434642278201,18.65,13,0.354905389784654,0.286599757491055,0.389531008006091
"COA3","Cytochrome c oxidase assembly factor 3 homolog, mitochondrial",0.12,"Non-significant",0.45,1.20643168361407,0.254377853317005,20.62,3,0.354905389784654,0.157543105540611,0.24084636940301
"ADCK5","Uncharacterized aarF domain-containing protein kinase 5",0.34,"Non-significant",0.449,1.20544102890322,0.254743818276159,15.45,4,0.355320037526795,0.268937905789794,0.369899021050258
"PECAM1","Platelet endothelial cell adhesion molecule",-0.25,"Non-significant",0.449,-1.20530215900709,0.254795152818353,15.72,3,0.355320037526795,0.251230483166033,0.350101452871742
"KIN","DNA/RNA-binding protein KIN17",-0.25,"Non-significant",0.449,-1.20509275835997,0.25487257533279,17.71,5,0.355344257361951,0.268756405251272,0.369735328963444
"DOCK4","Dedicator of cytokinesis protein 4",-0.51,"Non-significant",0.449,-1.20436564547598,0.255141559549078,14.27,3,0.355551721114436,0.270861397218145,0.372371488694183
"LACTB2","Endoribonuclease LACTB2",-0.12,"Non-significant",0.449,-1.20444092170222,0.255113701750035,18.37,6,0.355551721114436,0.256292865167014,0.355982366946765
"SURF1","Surfeit locus protein 1",0.13,"Non-significant",0.449,1.20340273669138,0.255498121727615,19.11,4,0.355964771900706,0.222875590077502,0.31769570380356
"HNRNPA1","Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoproteins A2/B1",-0.16,"Non-significant",0.448,-1.20265938438973,0.255773654862566,21.57,1,0.356264763611535,0.0884876959726807,0.150714363002404
"MAL2","Protein MAL2",0.16,"Non-significant",0.448,1.20208116076271,0.255988144893908,19.09,1,0.356479607751766,0.0898085262297389,0.152481219426504
"MRPS17","28S ribosomal protein S17, mitochondrial",-0.11,"Non-significant",0.448,-1.20165032093553,0.256148056735741,19.23,4,0.356618365107148,0.197595955585936,0.28889925110007
"DUSP12","Dual specificity protein phosphatase 12",-0.17,"Non-significant",0.447,-1.19945631867893,0.256963626205781,16.27,2,0.357669672138228,0.178071502111979,0.265799031285182
"ST3GAL6","Type 2 lactosamine alpha-2,3-sialyltransferase",0.43,"Non-significant",0.446,1.19838367097042,0.257363111137673,14.76,1,0.358141469567641,0.257486131568484,0.35730427778863
"LZTFL1","Leucine zipper transcription factor-like protein 1",-0.2,"Non-significant",0.445,-1.19720110800037,0.257804105260679,15.85,5,0.358670794927683,0.267610725311018,0.36884525079555
"NFATC2","Nuclear factor of activated T-cells, cytoplasmic 2",0.47,"Non-significant",0.445,1.19655663282771,0.258044692355149,14.95,1,0.358921120043587,0.261877050320687,0.36246234075965
"CDC42BPB","Serine/threonine-protein kinase MRCK beta",-0.1,"Non-significant",0.444,-1.19516151693431,0.258566111514011,16.91,20,0.359552486343323,0.300878606641225,0.404245848205298
"ITPR2","Inositol 1,4,5-trisphosphate receptor type 2;Inositol 1,4,5-trisphosphate receptor type 2;Inositol 1,4,5-trisphosphate receptor type 2;Inositol 1,4,5-trisphosphate receptor type 2;Inositol 1,4,5-trisphosphate receptor type 3;Inositol 1,4,5-trisphosphate receptor type 3",-0.16,"Non-significant",0.444,-1.19501707965591,0.258620142281085,17.83,1,0.359552486343323,0.0892328936545232,0.151787410368732
"FAM234A","Protein FAM234A",0.22,"Non-significant",0.444,1.1944824633547,0.258820208543821,17.01,5,0.359713179049459,0.270305443532813,0.371693541571846
"SCAF11","Protein SCAF11",-0.14,"Non-significant",0.444,-1.19438335122675,0.258857312217778,17,7,0.359713179049459,0.273555100617985,0.375464052506754
"NDUFAF8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8",0.92,"Non-significant",0.443,1.19322791277148,0.259290175287277,14.87,1,0.360196287390449,0.276393703585477,0.378394619184467
"SETD1A","Histone-lysine N-methyltransferase SETD1A;Histone-lysine N-methyltransferase SETD1A;Histone-lysine N-methyltransferase SETD1B",-0.27,"Non-significant",0.443,-1.1931304426001,0.259326716965238,16.4,1,0.360196287390449,0.225330557604307,0.320346205993436
"MT-ND2","NADH-ubiquinone oxidoreductase chain 2",0.32,"Non-significant",0.443,1.19237169748301,0.259611311486125,18.72,1,0.360506953781601,0.243356457878059,0.341218047693004
"NUP107","Nuclear pore complex protein Nup107",-0.07,"Non-significant",0.443,-1.19207965202256,0.259720919791743,18.94,25,0.360574538340625,0.330449842113543,0.43584364808144
"NAGK","N-acetyl-D-glucosamine kinase",-0.1,"Non-significant",0.442,-1.18991372288355,0.260534969105351,18.12,10,0.361619848040432,0.288621940382235,0.391691747991213
"AHCYL1","S-adenosylhomocysteine hydrolase-like protein 1;S-adenosylhomocysteine hydrolase-like protein 1",-0.47,"Non-significant",0.441,-1.18935019171268,0.260747100512872,16.57,8,0.361829407536272,0.282160583303312,0.38459897982163
"PPIF","Peptidyl-prolyl cis-trans isomerase F, mitochondrial;Peptidyl-prolyl cis-trans isomerase F, mitochondrial;Peptidyl-prolyl cis-trans isomerase E",-0.12,"Non-significant",0.441,-1.18856508121386,0.261042870355764,20.09,2,0.362154903609626,0.0648517077898604,0.117563589152146
"PPP1R9A","Neurabin-2;Neurabin-1",0.26,"Non-significant",0.441,1.18826511158917,0.261155946416183,15.34,2,0.362210725227538,0.243335157027138,0.341218047693004
"TRMU","Mitochondrial tRNA-specific 2-thiouridylase 1",0.15,"Non-significant",0.441,1.18813358864912,0.261205537357767,15.8,7,0.362210725227538,0.277273314525373,0.379511034477593
"SCML2","Sex comb on midleg-like protein 2",-0.6,"Non-significant",0.441,-1.1878519650953,0.261311749139758,14.74,2,0.362273106761938,0.276013279092667,0.37796125257841
"MAX","Protein max",-0.18,"Non-significant",0.441,-1.18725269337378,0.261537873217055,16.96,2,0.362501662175057,0.197708597006344,0.288992531740745
"FBXO3","F-box only protein 3",0.16,"Non-significant",0.439,1.18471902890802,0.26249562204918,16.14,5,0.363743933411007,0.264748396442379,0.365884190131678
"BCAR1","Breast cancer anti-estrogen resistance protein 1",-0.24,"Non-significant",0.437,-1.18169976374554,0.263640563826978,17.81,6,0.365244958127892,0.28068987330902,0.38303551207783
"CLNS1A","Methylosome subunit pICln",-0.21,"Non-significant",0.437,-1.18114615919034,0.263850926200773,18.66,2,0.365450826388102,0.221518360592908,0.315989426139883
"DPH1","2-(3-amino-3-carboxypropyl)histidine synthase subunit 1",0.42,"Non-significant",0.437,1.18002089787157,0.264278920461518,14.09,1,0.365884095868762,0.264789607034658,0.365884190131678
"WDR75","WD repeat-containing protein 75",-0.19,"Non-significant",0.437,-1.17999858297997,0.264287413510747,17.68,14,0.365884095868762,0.290548347100347,0.393493836070669
"PASK","PAS domain-containing serine/threonine-protein kinase",-0.69,"Non-significant",0.435,-1.17793991930169,0.265071871352125,14.89,1,0.366884271997783,0.279049673899607,0.381324923894682
"LSM8","U6 snRNA-associated Sm-like protein LSm8",0.07,"Non-significant",0.435,1.17647566000334,0.26563095108513,20.61,6,0.367572108879961,0.230337145435539,0.32644428492026
"PPP1R7","Protein phosphatase 1 regulatory subunit 7",-0.12,"Non-significant",0.435,-1.17612729093822,0.265764101761954,19.64,15,0.36767037412333,0.299420420358367,0.403018796010114
"ZFYVE19","Abscission/NoCut checkpoint regulator",0.61,"Non-significant",0.434,1.17519074867433,0.266122320777813,16.23,1,0.368079890612978,0.27788334777803,0.379994400000601
"EPS15","Epidermal growth factor receptor substrate 15",-0.08,"Non-significant",0.434,-1.17447505393829,0.266396324892573,16.9,12,0.368114678745763,0.305195823324321,0.408839412861673
"MSMO1","Methylsterol monooxygenase 1",-0.11,"Non-significant",0.434,-1.17459856115544,0.266349024169821,19.82,3,0.368114678745763,0.141734608454377,0.221336415472301
"UCHL3","Ubiquitin carboxyl-terminal hydrolase isozyme L3",-0.17,"Non-significant",0.434,-1.17457263767194,0.266358951779945,19.05,7,0.368114678745763,0.283520422480202,0.386185621504455
"ZNF318","Zinc finger protein 318",0.21,"Non-significant",0.434,1.17462012574568,0.266340766056434,16.25,5,0.368114678745763,0.277398673283162,0.379564716823124
"NME7","Nucleoside diphosphate kinase 7",0.48,"Non-significant",0.434,1.17381958517929,0.266647467091087,15.42,1,0.368375685915938,0.272120046122654,0.373928080099337
"ATP5PD","ATP synthase subunit d, mitochondrial",-0.07,"Non-significant",0.434,-1.17361779200199,0.266724821608971,22.29,15,0.368396538155995,0.32756451509754,0.432440704112482
"SFN","14-3-3 protein theta;14-3-3 protein theta;14-3-3 protein beta/alpha",-0.1,"Non-significant",0.433,-1.17214515506468,0.267289872913089,22.28,8,0.369090823343465,0.285182716854411,0.388360445483901
"UBXN6","UBX domain-containing protein 6",-0.13,"Non-significant",0.432,-1.17060707311722,0.267881044613823,16.14,5,0.369820844839009,0.260521952931809,0.360755533699395
"NUCKS1","Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1",0.83,"Non-significant",0.431,1.16870011811558,0.26861542779792,15.73,2,0.370748189008699,0.286846282925136,0.389639452724524
"MED10","Mediator of RNA polymerase II transcription subunit 10",-0.4,"Non-significant",0.431,-1.16843212305693,0.268718761971356,15.36,2,0.370804317766911,0.274916649737755,0.376895694276713
"LAMTOR3","Ragulator complex protein LAMTOR3",-0.13,"Non-significant",0.431,-1.16822704320913,0.268797858327038,19.89,6,0.370826982448375,0.274989613259747,0.376908395102599
"FLG2","Filaggrin-2",-0.71,"Non-significant",0.431,-1.16779397360607,0.268964947400204,14.19,2,0.37097100087809,0.285891914377097,0.389057602890819
"CHD1","Chromodomain-helicase-DNA-binding protein 1;Chromodomain-helicase-DNA-binding protein 1;Chromodomain-helicase-DNA-binding protein 2",-0.15,"Non-significant",0.43,-1.16718169844463,0.269201318224251,16.73,3,0.371210487050313,0.216125551310386,0.309865492392429
"FAM83G","Protein FAM83G",0.68,"Non-significant",0.43,1.16583606944984,0.269721378241497,15.1,2,0.371840958773284,0.286164466127966,0.389338962078449
"LARS1","Leucine--tRNA ligase, cytoplasmic",-0.03,"Non-significant",0.429,-1.16536881133369,0.269902149741287,20.06,37,0.372003498723315,0.47923954265269,0.584913443456264
"DIMT1","Probable dimethyladenosine transferase",0.13,"Non-significant",0.429,1.16438642095316,0.270282525522116,16.71,6,0.372441011531057,0.277571967900291,0.379656341670371
"NDUFB11","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial",0.1,"Non-significant",0.429,1.16409084682743,0.270397052695367,21.22,4,0.372512074691149,0.206085037352137,0.298288934934587
"NDUFAF3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3",0.11,"Non-significant",0.429,1.16336153502555,0.270679805290255,19.51,3,0.372814806308762,0.147379801961929,0.228071605461748
"RABIF","Guanine nucleotide exchange factor MSS4",0.42,"Non-significant",0.427,1.16001121117786,0.271981710682708,17.84,2,0.374520777777422,0.280131026471904,0.382449304022671
"PIP5K1A","Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha",-0.49,"Non-significant",0.426,-1.1588609951355,0.272429808328815,13.66,1,0.375050529521079,0.279162585971504,0.381391138580787
"CA13","Carbonic anhydrase 13",0.18,"Non-significant",0.426,1.15836593943902,0.272622849199651,16.82,4,0.37522898318547,0.267718182226468,0.368907425299025
"VPS28","Vacuolar protein sorting-associated protein 28 homolog",-0.41,"Non-significant",0.425,-1.15648663072648,0.273356641384401,15.48,3,0.376151452807325,0.286568490494561,0.389531008006091
"STX12","Syntaxin-12",-0.12,"Non-significant",0.424,-1.15579981177949,0.273625202552188,18.52,5,0.376433462799651,0.259867024299501,0.359932861137675
"AKAP2","A-kinase anchor protein 2",-0.17,"Non-significant",0.423,-1.15367404533669,0.274457736718284,15.3,4,0.377400765725326,0.268351076247767,0.36943539277758
"SMG6","Telomerase-binding protein EST1A",-0.48,"Non-significant",0.423,-1.15355493091932,0.274504445388824,13.93,1,0.377400765725326,0.280594969317038,0.382994332975528
"TMEM245","Transmembrane protein 245",0.09,"Non-significant",0.423,1.1535161056426,0.274519671401352,18.53,4,0.377400765725326,0.173331590839628,0.259975417743493
"DNAJC19","Mitochondrial import inner membrane translocase subunit TIM14",-0.09,"Non-significant",0.423,-1.15256289752078,0.274893696557346,19.5,4,0.377827178287995,0.175523587217871,0.262863342335647
